Week Start Date,Product ID,Product Name,Units Sold,Price ($),Discount Percentage,Revenue ($),Region,Avg Gas Price,CPI
15-09-2024,P001,Product_1,16,44.02,5,669.04,USA,3.236,314.851
15-09-2024,P002,Product_2,5,14.19,5,67.41,USA,3.236,314.851
15-09-2024,P003,Product_3,9,21.14,20,152.23,USA,3.236,314.851
15-09-2024,P004,Product_4,5,30.46,15,129.47,USA,3.236,314.851
15-09-2024,P005,Product_5,23,41.04,0,943.85,USA,3.236,314.851
15-09-2024,P006,Product_6,28,27.16,0,760.38,USA,3.236,314.851
15-09-2024,P007,Product_7,18,25.88,0,465.79,USA,3.236,314.851
15-09-2024,P008,Product_8,23,47.85,5,1045.56,USA,3.236,314.851
15-09-2024,P009,Product_9,18,33.42,5,571.47,USA,3.236,314.851
15-09-2024,P010,Product_10,15,9.46,5,134.83,USA,3.236,314.851
15-09-2024,P011,Product_11,17,25.11,10,384.17,USA,3.236,314.851
15-09-2024,P024,Product_24,22,11.6,0,255.14,USA,3.236,314.851
15-09-2024,P013,Product_13,15,36.97,0,554.53,USA,3.236,314.851
15-09-2024,P014,Product_14,20,49.31,5,936.81,USA,3.236,314.851
15-09-2024,P015,Product_15,22,17.84,5,372.92,USA,3.236,314.851
15-09-2024,P016,Product_16,14,16.05,10,202.17,USA,3.236,314.851
15-09-2024,P017,Product_17,24,39.96,5,911.02,USA,3.236,314.851
15-09-2024,P018,Product_18,21,8.54,0,179.3,USA,3.236,314.851
15-09-2024,P019,Product_19,27,16.17,20,349.34,USA,3.236,314.851
15-09-2024,P020,Product_20,16,35.81,0,573,USA,3.236,314.851
15-09-2024,P021,Product_21,12,15.75,0,189.06,USA,3.236,314.851
15-09-2024,P022,Product_22,17,5.88,15,85.03,USA,3.236,314.851
15-09-2024,P012,Product_12,17,23.28,15,336.47,USA,3.236,314.851
22-09-2024,P035,Product_35,24,13.43,0,322.33,USA,3.18,314.851
22-09-2024,P034,Product_34,31,7.26,0,225.2,USA,3.18,314.851
22-09-2024,P033,Product_33,25,33.13,15,703.99,USA,3.18,314.851
22-09-2024,P032,Product_32,22,28.05,0,617.14,USA,3.18,314.851
22-09-2024,P027,Product_27,26,11.81,0,306.98,USA,3.18,314.851
22-09-2024,P030,Product_30,19,33.68,10,575.98,USA,3.18,314.851
22-09-2024,P029,Product_29,23,5.81,0,133.66,USA,3.18,314.851
22-09-2024,P028,Product_28,16,29.28,0,468.56,USA,3.18,314.851
22-09-2024,P036,Product_36,24,11.12,10,240.25,USA,3.18,314.851
22-09-2024,P031,Product_31,17,25.99,0,441.78,USA,3.18,314.851
22-09-2024,P037,Product_37,16,11.97,0,191.45,USA,3.18,314.851
22-09-2024,P043,Product_43,16,31.71,0,507.32,USA,3.18,314.851
22-09-2024,P039,Product_39,20,23.33,20,373.33,USA,3.18,314.851
22-09-2024,P040,Product_40,17,7.45,10,114.03,USA,3.18,314.851
22-09-2024,P041,Product_41,13,28.04,5,346.26,USA,3.18,314.851
22-09-2024,P042,Product_42,21,13.9,0,291.82,USA,3.18,314.851
22-09-2024,P044,Product_44,24,11.1,0,266.48,USA,3.18,314.851
22-09-2024,P045,Product_45,15,36.38,5,518.48,USA,3.18,314.851
22-09-2024,P046,Product_46,22,15.95,10,315.91,USA,3.18,314.851
22-09-2024,P047,Product_47,16,14.42,0,230.7,USA,3.18,314.851
22-09-2024,P048,Product_48,28,46.4,5,1234.29,USA,3.18,314.851
22-09-2024,P026,Product_26,23,27.94,0,642.57,USA,3.18,314.851
22-09-2024,P050,Product_50,13,23.1,0,300.32,USA,3.18,314.851
22-09-2024,P038,Product_38,13,16.46,0,213.98,USA,3.18,314.851
22-09-2024,P049,Product_49,15,9.07,15,115.63,USA,3.18,314.851
22-09-2024,P025,Product_25,22,5.18,20,91.1,USA,3.18,314.851
22-09-2024,P023,Product_23,24,17.14,10,370.19,USA,3.18,314.851
22-09-2024,P024,Product_24,14,7.34,0,102.77,USA,3.18,314.851
22-09-2024,P001,Product_1,14,31.71,0,443.95,USA,3.18,314.851
22-09-2024,P002,Product_2,18,36.52,10,591.55,USA,3.18,314.851
22-09-2024,P003,Product_3,23,9.76,5,213.27,USA,3.18,314.851
22-09-2024,P004,Product_4,20,29.11,0,582.12,USA,3.18,314.851
22-09-2024,P005,Product_5,14,43.17,0,604.37,USA,3.18,314.851
22-09-2024,P007,Product_7,33,23.16,0,764.23,USA,3.18,314.851
22-09-2024,P008,Product_8,18,15.73,10,254.75,USA,3.18,314.851
22-09-2024,P009,Product_9,18,26.89,0,484.05,USA,3.18,314.851
22-09-2024,P010,Product_10,18,47.72,0,858.92,USA,3.18,314.851
22-09-2024,P011,Product_11,22,12.6,0,277.17,USA,3.18,314.851
22-09-2024,P006,Product_6,4,43.11,10,155.18,USA,3.18,314.851
22-09-2024,P013,Product_13,13,25.13,20,261.34,USA,3.18,314.851
22-09-2024,P012,Product_12,10,29.83,0,298.27,USA,3.18,314.851
22-09-2024,P021,Product_21,19,13.82,15,223.18,USA,3.18,314.851
22-09-2024,P020,Product_20,19,27.19,0,516.54,USA,3.18,314.851
22-09-2024,P019,Product_19,19,19.37,15,312.75,USA,3.18,314.851
22-09-2024,P018,Product_18,18,20.86,10,337.99,USA,3.18,314.851
22-09-2024,P022,Product_22,21,46.55,5,928.63,USA,3.18,314.851
22-09-2024,P016,Product_16,17,20.24,5,326.92,USA,3.18,314.851
22-09-2024,P015,Product_15,27,39.18,0,1057.82,USA,3.18,314.851
22-09-2024,P014,Product_14,16,15.96,0,255.3,USA,3.18,314.851
22-09-2024,P017,Product_17,21,14.22,10,268.83,USA,3.18,314.851
29-09-2024,P037,Product_37,19,8.67,0,164.66,USA,3.185,314.851
29-09-2024,P028,Product_28,18,37.61,0,676.89,USA,3.185,314.851
29-09-2024,P029,Product_29,27,40.23,0,1086.25,USA,3.185,314.851
29-09-2024,P030,Product_30,19,22.21,0,421.92,USA,3.185,314.851
29-09-2024,P031,Product_31,26,21.93,0,570.14,USA,3.185,314.851
29-09-2024,P032,Product_32,20,21.28,5,404.31,USA,3.185,314.851
29-09-2024,P033,Product_33,21,35.18,0,738.84,USA,3.185,314.851
29-09-2024,P034,Product_34,19,37.56,5,677.94,USA,3.185,314.851
29-09-2024,P035,Product_35,20,34.15,0,682.95,USA,3.185,314.851
29-09-2024,P036,Product_36,31,29.56,0,916.32,USA,3.185,314.851
29-09-2024,P050,Product_50,12,25.5,5,290.65,USA,3.185,314.851
29-09-2024,P027,Product_27,16,47.83,0,765.23,USA,3.185,314.851
29-09-2024,P040,Product_40,35,15.94,10,502.13,USA,3.185,314.851
29-09-2024,P041,Product_41,11,12.57,0,138.28,USA,3.185,314.851
29-09-2024,P042,Product_42,18,16.14,5,275.92,USA,3.185,314.851
29-09-2024,P043,Product_43,16,34.29,10,493.83,USA,3.185,314.851
29-09-2024,P044,Product_44,19,17.31,20,263.19,USA,3.185,314.851
29-09-2024,P045,Product_45,20,31.83,10,572.97,USA,3.185,314.851
29-09-2024,P046,Product_46,18,6.69,5,114.38,USA,3.185,314.851
29-09-2024,P047,Product_47,9,46.43,20,334.33,USA,3.185,314.851
29-09-2024,P048,Product_48,30,47.53,5,1354.48,USA,3.185,314.851
29-09-2024,P049,Product_49,19,7.92,0,150.49,USA,3.185,314.851
29-09-2024,P039,Product_39,23,6.69,10,138.49,USA,3.185,314.851
29-09-2024,P026,Product_26,22,11.43,0,251.36,USA,3.185,314.851
29-09-2024,P038,Product_38,22,26,0,572.02,USA,3.185,314.851
29-09-2024,P024,Product_24,24,14.34,5,326.91,USA,3.185,314.851
29-09-2024,P001,Product_1,11,27.34,0,300.78,USA,3.185,314.851
29-09-2024,P002,Product_2,14,39.78,10,501.2,USA,3.185,314.851
29-09-2024,P003,Product_3,14,11.9,0,166.65,USA,3.185,314.851
29-09-2024,P004,Product_4,18,40.93,10,663.07,USA,3.185,314.851
29-09-2024,P005,Product_5,21,13.57,0,284.91,USA,3.185,314.851
29-09-2024,P006,Product_6,15,10.46,20,125.54,USA,3.185,314.851
29-09-2024,P007,Product_7,24,40.13,0,963.14,USA,3.185,314.851
29-09-2024,P008,Product_8,20,29.93,0,598.69,USA,3.185,314.851
29-09-2024,P009,Product_9,26,22.04,10,515.77,USA,3.185,314.851
29-09-2024,P010,Product_10,26,44.01,15,972.55,USA,3.185,314.851
29-09-2024,P011,Product_11,28,46.39,0,1298.94,USA,3.185,314.851
29-09-2024,P025,Product_25,19,44.05,0,836.9,USA,3.185,314.851
29-09-2024,P013,Product_13,17,12.51,10,191.33,USA,3.185,314.851
29-09-2024,P014,Product_14,21,25.87,0,543.3,USA,3.185,314.851
29-09-2024,P015,Product_15,25,20.19,0,504.66,USA,3.185,314.851
29-09-2024,P016,Product_16,9,32.88,5,281.13,USA,3.185,314.851
29-09-2024,P017,Product_17,20,42.63,0,852.66,USA,3.185,314.851
29-09-2024,P018,Product_18,26,49.16,0,1278.26,USA,3.185,314.851
29-09-2024,P019,Product_19,22,18.64,5,389.53,USA,3.185,314.851
29-09-2024,P020,Product_20,18,7.95,5,136,USA,3.185,314.851
29-09-2024,P021,Product_21,16,31.59,5,480.15,USA,3.185,314.851
29-09-2024,P022,Product_22,13,42.97,0,558.55,USA,3.185,314.851
29-09-2024,P023,Product_23,23,42.21,5,922.27,USA,3.185,314.851
29-09-2024,P012,Product_12,21,39.06,5,779.28,USA,3.185,314.851
06-10-2024,P036,Product_36,12,47.77,0,573.27,USA,3.179,315.564
06-10-2024,P035,Product_35,19,33.02,0,627.3,USA,3.179,315.564
06-10-2024,P034,Product_34,20,31.66,0,633.24,USA,3.179,315.564
06-10-2024,P033,Product_33,14,28.27,0,395.79,USA,3.179,315.564
06-10-2024,P028,Product_28,18,16.94,5,289.59,USA,3.179,315.564
06-10-2024,P031,Product_31,21,34.61,10,654.09,USA,3.179,315.564
06-10-2024,P030,Product_30,20,47.03,10,846.57,USA,3.179,315.564
06-10-2024,P029,Product_29,16,47.7,0,763.13,USA,3.179,315.564
06-10-2024,P037,Product_37,12,24.1,10,260.24,USA,3.179,315.564
06-10-2024,P032,Product_32,20,37.13,15,631.18,USA,3.179,315.564
06-10-2024,P038,Product_38,24,23.49,0,563.68,USA,3.179,315.564
06-10-2024,P044,Product_44,24,7.35,10,158.87,USA,3.179,315.564
06-10-2024,P040,Product_40,19,14.98,10,256.16,USA,3.179,315.564
06-10-2024,P041,Product_41,18,14.05,0,252.95,USA,3.179,315.564
06-10-2024,P042,Product_42,19,8.81,10,150.73,USA,3.179,315.564
06-10-2024,P043,Product_43,22,39.72,15,742.69,USA,3.179,315.564
06-10-2024,P045,Product_45,12,43.05,10,464.92,USA,3.179,315.564
06-10-2024,P046,Product_46,20,43.04,10,774.72,USA,3.179,315.564
06-10-2024,P047,Product_47,16,49.13,0,786.15,USA,3.179,315.564
06-10-2024,P048,Product_48,16,40.66,0,650.63,USA,3.179,315.564
06-10-2024,P049,Product_49,25,8,20,159.99,USA,3.179,315.564
06-10-2024,P027,Product_27,19,32.69,0,621.19,USA,3.179,315.564
06-10-2024,P039,Product_39,18,48.47,0,872.48,USA,3.179,315.564
06-10-2024,P026,Product_26,16,45.8,0,732.79,USA,3.179,315.564
06-10-2024,P050,Product_50,17,29.96,15,432.89,USA,3.179,315.564
06-10-2024,P024,Product_24,31,48.6,0,1506.5,USA,3.179,315.564
06-10-2024,P001,Product_1,26,21.05,0,547.42,USA,3.179,315.564
06-10-2024,P002,Product_2,20,34.88,0,697.61,USA,3.179,315.564
06-10-2024,P003,Product_3,23,47.1,15,920.78,USA,3.179,315.564
06-10-2024,P004,Product_4,22,48.55,15,907.96,USA,3.179,315.564
06-10-2024,P005,Product_5,30,32.02,5,912.69,USA,3.179,315.564
06-10-2024,P006,Product_6,16,30.08,10,433.1,USA,3.179,315.564
06-10-2024,P007,Product_7,19,17.59,5,317.49,USA,3.179,315.564
06-10-2024,P008,Product_8,15,38.76,5,552.29,USA,3.179,315.564
06-10-2024,P009,Product_9,9,49.58,0,446.21,USA,3.179,315.564
06-10-2024,P010,Product_10,19,24.83,15,400.96,USA,3.179,315.564
06-10-2024,P011,Product_11,21,35.79,15,638.84,USA,3.179,315.564
06-10-2024,P025,Product_25,10,7.86,5,74.69,USA,3.179,315.564
06-10-2024,P013,Product_13,23,19.81,0,455.59,USA,3.179,315.564
06-10-2024,P014,Product_14,20,7.15,0,143,USA,3.179,315.564
06-10-2024,P015,Product_15,18,43.55,0,783.82,USA,3.179,315.564
06-10-2024,P016,Product_16,13,22.35,15,246.97,USA,3.179,315.564
06-10-2024,P017,Product_17,19,39.29,5,709.13,USA,3.179,315.564
06-10-2024,P018,Product_18,21,7.62,0,160.03,USA,3.179,315.564
06-10-2024,P019,Product_19,23,24.62,0,566.33,USA,3.179,315.564
06-10-2024,P020,Product_20,12,37.47,15,382.15,USA,3.179,315.564
06-10-2024,P021,Product_21,21,44.67,5,891.24,USA,3.179,315.564
06-10-2024,P022,Product_22,27,29.87,0,806.54,USA,3.179,315.564
06-10-2024,P023,Product_23,24,10.68,5,243.42,USA,3.179,315.564
06-10-2024,P012,Product_12,18,7.69,15,117.65,USA,3.179,315.564
13-10-2024,P035,Product_35,17,27.26,15,393.86,USA,3.136,315.564
13-10-2024,P034,Product_34,15,39.04,10,526.99,USA,3.136,315.564
13-10-2024,P033,Product_33,19,45.81,5,826.85,USA,3.136,315.564
13-10-2024,P032,Product_32,30,33.77,0,1013.16,USA,3.136,315.564
13-10-2024,P027,Product_27,18,27.58,10,446.74,USA,3.136,315.564
13-10-2024,P030,Product_30,24,30.01,5,684.32,USA,3.136,315.564
13-10-2024,P029,Product_29,23,41.83,0,962,USA,3.136,315.564
13-10-2024,P028,Product_28,15,26.83,5,382.3,USA,3.136,315.564
13-10-2024,P036,Product_36,12,45.44,15,463.46,USA,3.136,315.564
13-10-2024,P031,Product_31,21,23.54,0,494.36,USA,3.136,315.564
13-10-2024,P037,Product_37,15,35.86,15,457.18,USA,3.136,315.564
13-10-2024,P043,Product_43,25,11.84,0,295.98,USA,3.136,315.564
13-10-2024,P039,Product_39,17,16.3,0,277.16,USA,3.136,315.564
13-10-2024,P040,Product_40,16,30.75,0,492.04,USA,3.136,315.564
13-10-2024,P041,Product_41,21,20.6,10,389.38,USA,3.136,315.564
13-10-2024,P042,Product_42,22,19.94,10,394.81,USA,3.136,315.564
13-10-2024,P044,Product_44,17,16.09,0,273.46,USA,3.136,315.564
13-10-2024,P045,Product_45,13,10.93,15,120.74,USA,3.136,315.564
13-10-2024,P046,Product_46,23,29.99,5,655.24,USA,3.136,315.564
13-10-2024,P047,Product_47,17,34.49,0,586.41,USA,3.136,315.564
13-10-2024,P048,Product_48,23,36.24,0,833.43,USA,3.136,315.564
13-10-2024,P049,Product_49,16,21.77,0,348.31,USA,3.136,315.564
13-10-2024,P026,Product_26,17,13.99,0,237.75,USA,3.136,315.564
13-10-2024,P038,Product_38,17,15.77,0,268.12,USA,3.136,315.564
13-10-2024,P050,Product_50,20,40.56,0,811.12,USA,3.136,315.564
13-10-2024,P025,Product_25,21,44.13,10,834.04,USA,3.136,315.564
13-10-2024,P023,Product_23,20,28.55,0,570.96,USA,3.136,315.564
13-10-2024,P024,Product_24,14,47.15,0,660.04,USA,3.136,315.564
13-10-2024,P001,Product_1,19,46.68,0,886.9,USA,3.136,315.564
13-10-2024,P002,Product_2,18,35.12,15,537.32,USA,3.136,315.564
13-10-2024,P003,Product_3,22,25.7,5,537.08,USA,3.136,315.564
13-10-2024,P004,Product_4,17,48.53,0,825.01,USA,3.136,315.564
13-10-2024,P005,Product_5,20,27.27,0,545.34,USA,3.136,315.564
13-10-2024,P007,Product_7,19,20.03,5,361.63,USA,3.136,315.564
13-10-2024,P008,Product_8,20,39.25,10,706.41,USA,3.136,315.564
13-10-2024,P009,Product_9,16,21.48,0,343.73,USA,3.136,315.564
13-10-2024,P010,Product_10,14,13.27,5,176.51,USA,3.136,315.564
13-10-2024,P011,Product_11,22,11.97,0,263.29,USA,3.136,315.564
13-10-2024,P006,Product_6,34,11.5,0,390.99,USA,3.136,315.564
13-10-2024,P013,Product_13,21,30.29,0,636.19,USA,3.136,315.564
13-10-2024,P012,Product_12,29,22.39,0,649.33,USA,3.136,315.564
13-10-2024,P021,Product_21,31,46.43,5,1367.48,USA,3.136,315.564
13-10-2024,P020,Product_20,24,10.29,0,246.9,USA,3.136,315.564
13-10-2024,P019,Product_19,15,22.28,15,284.08,USA,3.136,315.564
13-10-2024,P018,Product_18,17,25.43,0,432.28,USA,3.136,315.564
13-10-2024,P022,Product_22,24,21.47,10,463.78,USA,3.136,315.564
13-10-2024,P016,Product_16,21,35.11,0,737.35,USA,3.136,315.564
13-10-2024,P015,Product_15,18,21.67,5,370.59,USA,3.136,315.564
13-10-2024,P014,Product_14,17,46.4,0,788.83,USA,3.136,315.564
13-10-2024,P017,Product_17,22,26.18,0,575.99,USA,3.136,315.564
20-10-2024,P037,Product_37,14,5.58,10,70.27,USA,3.171,315.564
20-10-2024,P028,Product_28,8,27.64,0,221.13,USA,3.171,315.564
20-10-2024,P029,Product_29,20,37.82,15,642.87,USA,3.171,315.564
20-10-2024,P030,Product_30,25,42.16,0,1054.12,USA,3.171,315.564
20-10-2024,P031,Product_31,10,22.93,0,229.32,USA,3.171,315.564
20-10-2024,P032,Product_32,18,48.27,0,868.91,USA,3.171,315.564
20-10-2024,P033,Product_33,19,9.41,5,169.89,USA,3.171,315.564
20-10-2024,P034,Product_34,12,24.5,10,264.56,USA,3.171,315.564
20-10-2024,P035,Product_35,13,38.28,0,497.59,USA,3.171,315.564
20-10-2024,P036,Product_36,14,39.83,0,557.62,USA,3.171,315.564
20-10-2024,P038,Product_38,19,15.6,15,251.95,USA,3.171,315.564
20-10-2024,P027,Product_27,18,49.52,0,891.32,USA,3.171,315.564
20-10-2024,P040,Product_40,8,48.89,20,312.87,USA,3.171,315.564
20-10-2024,P041,Product_41,17,14.69,10,224.71,USA,3.171,315.564
20-10-2024,P042,Product_42,16,35.42,0,566.79,USA,3.171,315.564
20-10-2024,P043,Product_43,24,46.92,0,1126.07,USA,3.171,315.564
20-10-2024,P044,Product_44,20,45.69,0,913.7,USA,3.171,315.564
20-10-2024,P045,Product_45,13,21.5,5,265.51,USA,3.171,315.564
20-10-2024,P046,Product_46,9,31.96,0,287.6,USA,3.171,315.564
20-10-2024,P047,Product_47,20,15.2,15,258.47,USA,3.171,315.564
20-10-2024,P048,Product_48,20,5.87,0,117.46,USA,3.171,315.564
20-10-2024,P049,Product_49,21,33.26,0,698.42,USA,3.171,315.564
20-10-2024,P039,Product_39,32,43.68,10,1257.92,USA,3.171,315.564
20-10-2024,P026,Product_26,17,38.16,0,648.65,USA,3.171,315.564
20-10-2024,P050,Product_50,23,8.24,15,161.01,USA,3.171,315.564
20-10-2024,P024,Product_24,23,10.08,15,197.02,USA,3.171,315.564
20-10-2024,P001,Product_1,28,35.47,10,893.76,USA,3.171,315.564
20-10-2024,P002,Product_2,22,34.78,0,765.24,USA,3.171,315.564
20-10-2024,P003,Product_3,27,41.4,0,1117.76,USA,3.171,315.564
20-10-2024,P004,Product_4,22,22.05,0,485.17,USA,3.171,315.564
20-10-2024,P005,Product_5,20,25.67,10,462.07,USA,3.171,315.564
20-10-2024,P006,Product_6,23,34.77,15,679.67,USA,3.171,315.564
20-10-2024,P007,Product_7,24,9.43,0,226.43,USA,3.171,315.564
20-10-2024,P008,Product_8,22,43.57,0,958.46,USA,3.171,315.564
20-10-2024,P009,Product_9,16,9.02,0,144.32,USA,3.171,315.564
20-10-2024,P010,Product_10,15,39.75,0,596.28,USA,3.171,315.564
20-10-2024,P011,Product_11,15,42.24,0,633.62,USA,3.171,315.564
20-10-2024,P025,Product_25,11,33.62,0,369.87,USA,3.171,315.564
20-10-2024,P013,Product_13,12,48.27,10,521.31,USA,3.171,315.564
20-10-2024,P012,Product_12,20,20.18,0,403.62,USA,3.171,315.564
20-10-2024,P022,Product_22,15,40.68,15,518.64,USA,3.171,315.564
20-10-2024,P021,Product_21,17,17.62,0,299.55,USA,3.171,315.564
20-10-2024,P020,Product_20,25,49.96,0,1249.11,USA,3.171,315.564
20-10-2024,P019,Product_19,21,5.06,0,106.35,USA,3.171,315.564
20-10-2024,P023,Product_23,18,48.88,0,879.82,USA,3.171,315.564
20-10-2024,P017,Product_17,22,35.56,0,782.38,USA,3.171,315.564
20-10-2024,P016,Product_16,21,26.47,20,444.7,USA,3.171,315.564
20-10-2024,P015,Product_15,25,12.24,5,290.8,USA,3.171,315.564
20-10-2024,P014,Product_14,18,47.01,0,846.1,USA,3.171,315.564
20-10-2024,P018,Product_18,11,18.69,0,205.63,USA,3.171,315.564
27-10-2024,P037,Product_37,9,7.73,0,69.58,USA,3.144,315.564
27-10-2024,P028,Product_28,20,30.48,10,548.72,USA,3.144,315.564
27-10-2024,P029,Product_29,19,11.14,0,211.71,USA,3.144,315.564
27-10-2024,P030,Product_30,28,25.1,0,702.93,USA,3.144,315.564
27-10-2024,P031,Product_31,29,41.87,0,1214.31,USA,3.144,315.564
27-10-2024,P033,Product_33,20,28.91,0,578.21,USA,3.144,315.564
27-10-2024,P034,Product_34,22,18.42,0,405.17,USA,3.144,315.564
27-10-2024,P035,Product_35,18,42.91,0,772.47,USA,3.144,315.564
27-10-2024,P036,Product_36,30,13.95,5,397.63,USA,3.144,315.564
27-10-2024,P038,Product_38,27,38.69,10,940.17,USA,3.144,315.564
27-10-2024,P044,Product_44,19,46.78,5,844.43,USA,3.144,315.564
27-10-2024,P040,Product_40,13,47.07,10,550.68,USA,3.144,315.564
27-10-2024,P041,Product_41,14,42.91,0,600.8,USA,3.144,315.564
27-10-2024,P042,Product_42,7,12.08,0,84.57,USA,3.144,315.564
27-10-2024,P043,Product_43,18,47.61,0,856.99,USA,3.144,315.564
27-10-2024,P027,Product_27,18,41.54,15,635.54,USA,3.144,315.564
27-10-2024,P045,Product_45,25,35.02,15,744.1,USA,3.144,315.564
27-10-2024,P046,Product_46,12,6.75,0,80.95,USA,3.144,315.564
27-10-2024,P047,Product_47,13,42.41,10,496.15,USA,3.144,315.564
27-10-2024,P048,Product_48,12,29.01,0,348.12,USA,3.144,315.564
27-10-2024,P049,Product_49,23,15.86,0,364.69,USA,3.144,315.564
27-10-2024,P050,Product_50,16,17.59,0,281.37,USA,3.144,315.564
27-10-2024,P039,Product_39,20,39.71,0,794.12,USA,3.144,315.564
27-10-2024,P026,Product_26,16,27.41,0,438.52,USA,3.144,315.564
27-10-2024,P032,Product_32,22,36.62,20,644.48,USA,3.144,315.564
27-10-2024,P024,Product_24,18,24.22,0,435.96,USA,3.144,315.564
27-10-2024,P001,Product_1,10,48.1,0,480.99,USA,3.144,315.564
27-10-2024,P002,Product_2,21,22.68,0,476.23,USA,3.144,315.564
27-10-2024,P003,Product_3,15,31.01,20,372.16,USA,3.144,315.564
27-10-2024,P004,Product_4,20,32.9,0,658,USA,3.144,315.564
27-10-2024,P005,Product_5,17,43.52,0,739.78,USA,3.144,315.564
27-10-2024,P006,Product_6,17,39.59,0,673.1,USA,3.144,315.564
27-10-2024,P007,Product_7,18,39.53,0,711.46,USA,3.144,315.564
27-10-2024,P008,Product_8,10,47.44,15,403.27,USA,3.144,315.564
27-10-2024,P009,Product_9,20,14.31,0,286.18,USA,3.144,315.564
27-10-2024,P010,Product_10,14,25.73,15,306.14,USA,3.144,315.564
27-10-2024,P011,Product_11,24,46.85,0,1124.41,USA,3.144,315.564
27-10-2024,P025,Product_25,25,47.64,0,1191.08,USA,3.144,315.564
27-10-2024,P013,Product_13,16,19.4,0,310.44,USA,3.144,315.564
27-10-2024,P014,Product_14,16,6.7,5,101.84,USA,3.144,315.564
27-10-2024,P015,Product_15,23,16.81,0,386.7,USA,3.144,315.564
27-10-2024,P016,Product_16,16,43.32,0,693.07,USA,3.144,315.564
27-10-2024,P017,Product_17,16,23.72,20,303.66,USA,3.144,315.564
27-10-2024,P018,Product_18,16,18.13,0,290.14,USA,3.144,315.564
27-10-2024,P019,Product_19,13,22.07,15,243.89,USA,3.144,315.564
27-10-2024,P020,Product_20,28,47.05,0,1317.36,USA,3.144,315.564
27-10-2024,P021,Product_21,17,14.46,5,233.57,USA,3.144,315.564
27-10-2024,P022,Product_22,20,23.14,5,439.6,USA,3.144,315.564
27-10-2024,P023,Product_23,16,36.41,5,553.48,USA,3.144,315.564
27-10-2024,P012,Product_12,19,41.3,0,784.74,USA,3.144,315.564
03-11-2024,P035,Product_35,17,29.03,15,419.51,USA,3.097,316.449
03-11-2024,P034,Product_34,28,45.84,0,1283.4,USA,3.097,316.449
03-11-2024,P033,Product_33,23,28.27,15,552.68,USA,3.097,316.449
03-11-2024,P032,Product_32,21,23.36,0,490.6,USA,3.097,316.449
03-11-2024,P027,Product_27,22,42.6,0,937.22,USA,3.097,316.449
03-11-2024,P030,Product_30,19,6.27,0,119.1,USA,3.097,316.449
03-11-2024,P029,Product_29,19,48.16,5,869.22,USA,3.097,316.449
03-11-2024,P028,Product_28,18,5.41,0,97.42,USA,3.097,316.449
03-11-2024,P036,Product_36,7,8.17,0,57.2,USA,3.097,316.449
03-11-2024,P031,Product_31,22,44.67,0,982.67,USA,3.097,316.449
03-11-2024,P037,Product_37,18,19.6,15,299.92,USA,3.097,316.449
03-11-2024,P043,Product_43,30,38.92,0,1167.65,USA,3.097,316.449
03-11-2024,P039,Product_39,21,26.89,10,508.22,USA,3.097,316.449
03-11-2024,P040,Product_40,24,35.11,0,842.58,USA,3.097,316.449
03-11-2024,P041,Product_41,16,47.56,0,760.96,USA,3.097,316.449
03-11-2024,P042,Product_42,24,47.01,10,1015.45,USA,3.097,316.449
03-11-2024,P044,Product_44,14,39.65,0,555.08,USA,3.097,316.449
03-11-2024,P045,Product_45,23,48.31,15,944.39,USA,3.097,316.449
03-11-2024,P046,Product_46,17,28.32,0,481.52,USA,3.097,316.449
03-11-2024,P047,Product_47,16,19.15,5,291.07,USA,3.097,316.449
03-11-2024,P048,Product_48,27,33.31,5,854.53,USA,3.097,316.449
03-11-2024,P049,Product_49,19,37,0,703.01,USA,3.097,316.449
03-11-2024,P026,Product_26,21,21.05,5,420,USA,3.097,316.449
03-11-2024,P038,Product_38,11,35.21,0,387.3,USA,3.097,316.449
03-11-2024,P050,Product_50,25,16.81,0,420.22,USA,3.097,316.449
03-11-2024,P025,Product_25,16,9.09,15,123.65,USA,3.097,316.449
03-11-2024,P023,Product_23,25,24.47,0,611.86,USA,3.097,316.449
03-11-2024,P001,Product_1,19,27.69,15,447.22,USA,3.097,316.449
03-11-2024,P002,Product_2,19,21.04,10,359.75,USA,3.097,316.449
03-11-2024,P003,Product_3,19,29.78,10,509.26,USA,3.097,316.449
03-11-2024,P004,Product_4,32,6.8,20,174.16,USA,3.097,316.449
03-11-2024,P005,Product_5,13,22.26,0,289.34,USA,3.097,316.449
03-11-2024,P006,Product_6,24,31.36,5,715.01,USA,3.097,316.449
03-11-2024,P007,Product_7,18,25.06,10,405.94,USA,3.097,316.449
03-11-2024,P008,Product_8,11,29.2,5,305.1,USA,3.097,316.449
03-11-2024,P009,Product_9,15,40.28,0,604.18,USA,3.097,316.449
03-11-2024,P010,Product_10,22,46.97,0,1033.32,USA,3.097,316.449
03-11-2024,P011,Product_11,19,37.83,0,718.74,USA,3.097,316.449
03-11-2024,P024,Product_24,27,18.94,0,511.46,USA,3.097,316.449
03-11-2024,P013,Product_13,14,46.84,0,655.82,USA,3.097,316.449
03-11-2024,P014,Product_14,19,41.12,0,781.27,USA,3.097,316.449
03-11-2024,P015,Product_15,20,45.48,15,773.2,USA,3.097,316.449
03-11-2024,P016,Product_16,23,35.47,10,734.21,USA,3.097,316.449
